citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
4325,1612,Verified email at tu-dresden.de - ,34,18,100,45,2019,1985,Michael Schröter,Professor of Electronic Devices and Integrated Circuits Homepage None,"modeling and device design of high-speed and nano electronic devices with emphasis on SiGe and InP heterojunction bipolar transistors (HBTs) and on carbon nanotube field-effect transistors (CNTFETs),sub-mm-wave experimental device characterization,physical limitations and comparison of semiconductor technologies",306
4328,2015,Verified email at emt.kharkov.ua,40,26,97,67,2019,1976,Alexander I. Nosich,"Institute of Radio-Physics and Electronics NASU, Kharkiv, Ukraine Electromagnetic Theory None","Electromagnetic Theory,Antennas,Microwaves,Nano Optics,Lasers",401
4336,1866,Verified email at boun.edu.tr - ,34,22,68,47,2019,1996,Murat Saraclar,"Professor of Electrical and Electronic Engineering,  Bogazici University None","Speech Recognition,Speech Processing,Language Processing,Spoken Term Detection",191
4345,2309,Verified email at dogus.edu.tr - ,36,26,104,73,2019,1997,Shahram Minaei,"Professor of Electronics and Communication Engineering,  Dogus University None","Analog and Digital Electronic Circuits,Filters,Oscillators",223
4345,3329,Verified email at dongguk.edu - ,31,27,59,48,2020,1996,Jin-Woo Jung,"Professor of Electronics and Electrical Engineering,  Dongguk University None",Power Electronics,110
4347,1808,Verified email at tudelft.nl - ,34,19,113,43,2019,1992,Wouter A. Serdijn,"Professor in Bio-Electronics,  Delft University of Technology None","Bioelectronic Medicine,Biomedical Electronics,Biomedical Circuits and Systems,Electroceuticals,Wearable and Implantable Medi",392
4376,2037,Verified email at uestc.edu.cn,23,19,46,35,2019,1990,Feiming Bai,Verified email at uestc.edu.cn University of Electronic Science and Technology of China None,"Multiferroics,Spintronics,Metamaterials,Integrated magnetoelectric devices",166
4372,1961,Verified email at upc.edu,24,15,49,22,2018,1970,Luis Castañer,"Retired Professor of electronic engineering,  Universidad Politecnica de Cataluna None","semiconductor devices,MEMS,sensors",206
4383,4349,Verified email at uestc.edu.cn,31,31,50,50,2019,2010,Yuanjie Su,Verified email at uestc.edu.cn University of Electronic Science and Technology of China None,"Optoelectronic Devices,Sensors,Nanogenerator,Self-powered Detectors",101
4382,4311,Verified email at uestc.edu.cn,29,28,46,45,2019,2009,Jian-Kui (Jack) Liu,"School of Life Science and Technology,  University of Electronic Science and Technology of China None","Mycology,Dothideomycetes,Botryosphaeriales,Palm fungi",121
4385,2189,Verified email at leeds.ac.uk,34,24,82,56,2019,1954,Andrew J Bell,"Professor of Electronic Materials,  University of Leeds None","Materials Science,dielectrics,ferroelectrics",316
4395,1946,Verified email at ceeri.res.in,29,20,56,36,2019,1983,Ajay Agarwal,"CSIR-Central Electronics Engineering Research Institute, INDIA MEMS None","MEMS,Nano-sensors and Microfluidics",240
4395,2927,Verified email at europa.snu.ac.kr,35,29,94,78,2019,1961,Dongjoo Lee,Samsung Electronics Database None,"Database,Semantic Web,Natural Language Processing,Recommendation",402
4395,3061,Verified email at bupt.edu.cn,34,25,119,86,2019,1961,Kun Xu,"Professor in Electronics Engineering,  Beijing University of Posts and Telecommunications None","Microwave Photonics,Radio-over-Fiber,Optical Communications，Laser,Optical",612
4401,3668,Verified email at uestc.edu.cn,24,20,38,31,2019,2003,"Yong Zhang, UESTC",Verified email at uestc.edu.cn University of Electronic Science and Technology of China None,Genome Editing,90
4405,2056,Verified email at ucc.ie - ,34,24,109,58,2019,1987,William Marnane,"Department of Electrical & Electronic Engineering ,  University College Cork None","Biomedical Signal Processing,Coding & Cryptography",233
4405,1009,Verified email at mail.nctu.edu.tw,26,16,71,25,2019,1984,Hsueh-Ming Hang,"Professor of Electronics Engineering,  NCTU None","video,multimedia,image processing,signal processing",234
4407,3044,Verified email at uestc.edu.cn - ,21,20,35,32,2020,2006,Jiang Ping Hu,Verified email at uestc.edu.cn -  University of Electronic Science and Technology of China None,"multi-agent systems,sensor networks,social networks",87
4407,4100,Verified email at liu.se - ,26,25,43,43,2019,2009,Eric D. Głowacki,"Associate Professor of Organic Electronics,  Linköping University , Sweden","materials science,bioelectronics,cellular photostimulation",102
4416,1082,Verified email at bradford.ac.uk - ,29,14,59,20,2019,1975,Rae Earnshaw,"Professor of Electronic Imaging,  University of Bradford None","Computer graphics,HCI,visualization,digital media,multimedia",244
4408,2958,Verified email at samsung.com,33,24,119,78,2019,1996,Dusik Park,"Samsung Advanced Institute of Technology(SAIT), Samsumg Electronics Image Processing None","Image Processing,3D Display,Color Science,Computer Vision",363
4420,1513,Verified email at univ-angers.fr - ,37,20,100,52,2019,1981,François CHAPEAU-BLONDEAU,"Professor of Electrical & Electronic Engineering,  University of Angers , France.","Information sciences,Signal and image processing",296
4420,2800,Verified email at polimi.it - ,33,27,99,62,2020,1999,Matteo Matteucci,"Associate Professor, Department of Electronics Information and Bioengineering,  Politecnico di Milano None","Robotics,Machine Learning,Computer Vision,Pattern Recognition",347
4443,3812,Verified email at uestc.edu.cn - ,33,31,48,41,2019,2006,Chunhua Cui,Verified email at uestc.edu.cn -  University of Electronic Science and Technology of China None,"Molecular electrochemistry,Solar fuels,Surface redox chemistry",87
4494,3691,Verified email at aalto.fi,36,33,87,73,2019,2003,Katsuyuki Haneda,"Associate Professor, Department of Electronics and Nanoengineering,  Aalto University None",Radio engineering,262
4499,2024,Verified email at ufmg.br - ,36,25,87,48,2020,1995,Reinaldo Martinez Palhares,", Department of Electronics Engineering, Full Professor Federal University of Minas Gerais None","Robust Linear/Nonlinear Control,Time Delay,Fault Detection and Isolation,Soft Computing",267
4540,3973,Verified email at sheffield.ac.uk - ,34,29,67,59,2020,2001,Xiaoli Chu,"Reader, Department of Electronic and Electrical Engineering,  University of Sheffield , UK",Wireless Communications and Networking,205
4518,2986,Verified email at lx.it.pt,33,31,130,88,2019,1988,Paulo André, - Lisbon University (Instituto de Telecomunicações and Department of Electronics and Computer IST None,"Optical Technologies,Photonics",603
4597,3976,Verified email at adelaide.edu.au - ,36,33,81,77,2019,2001,Withawat Withayachumnankul,"Senior Lecturer, School of Electrical & Electronic Engineering, The  University of Adelaide None","terahertz,metamaterials,antennas",206
4558,3072,No verified email,32,23,131,95,2018,1952,Md. Abdus Salam,"Teaching Assistant, Dept. of Electrical & Electronic Engineering, IIUC Material Science None","Material Science,Renewable Energy,Power System,Semiconductor,Electric Vehicles",730
4610,4432,Verified email at ioe.ac.cn,37,37,90,90,2019,2001,Mingbo Pu,"The Institute of Optics and Electronics, Chinese Academy of Sciences Plasmonics None","Plasmonics,metamaterials,metasurfaces,catenary optics,subwavelength electromagnetics",160
4614,2083,Verified email at co.it.pt,34,24,67,48,2019,1996,Stanislav I. Maslovski,"Principal Researcher, Department of Electronics, Telecommunications, and Informatics, Aveiro Univ. Electromagnetics None","Electromagnetics,Metamaterials,Quantum Physics",152
4618,1847,Verified email at ucl.ac.uk,38,24,106,53,2020,1977,Karl Woodbridge,"Professor of Electronic Engineeering,  University College London None",,273
4613,1454,Verified email at loi.hcei.tsc.ru - ,26,15,144,34,2019,1953,Victor M. Orlovsky (Виктор Михайлович Орловский),Institute of High Current Electronics SB RAS (Институт сильноточной электроники СО РАН) Homepage None,,1013
4621,1610,Verified email at univ-lille1.fr - ,28,16,57,28,2019,1990,Fabrizio Cleri,"IEMN Cnrs (Inst. of Electronics, Microelectronics and Nanotechnology) University of Lille I, France Homepage None","Nanoscale physics,Biophysics,Condensed matter theory",205
4632,2566,Verified email at ieee.org - ,34,24,106,65,2017,1991,Woon-Seng Gan (PhD),"Professor, School of Electrical & Electronic Engg., Nanyang Technological University, Singapore Homepage None","Active Noise Control,Audio Signal Processing,Parametric Acoustic Array,and Spatial Audio",292
4637,2824,Verified email at samsung.com,32,28,85,69,2019,1993,Sunghyuk Park,Verified email at samsung.com Samsung Electronics None,"Finite element analysis,Mechanical design,Stirling machines,Electric motor vibration and noise,Ultrasonic motor",269
4662,1610,Verified email at cu.ac.kr,30,20,91,34,2019,1989,Seoung-Hwan Park,"Professor of Electronics Engineering,  Catholic University of Daegu None",Optoelectroncis,415
4671,1792,Verified email at hitech.cplire.ru,37,20,109,52,2019,1973,Valery P. Koshelets,"Professor, Institute of Radio Engineering and Electronics, Moscow Superconducting Electronics None",Superconducting Electronics,519
4719,2368,Verified email at unimelb.edu.au,32,22,97,51,2019,1996,Christina Lim,"Professor, Electrical and Electronic Engineering, The  University of Melbourne None","fiber-wireless,fiber-radio,radio-over-fiber,optical wireless integration",334
4719,3276,Verified email at um.edu.my - ,34,28,96,69,2019,1987,Mahmoud Moghavvemi/         محمود مقومی,"Professor of Electrical & Electronics,  University of Malaya None","Applied Electronics,Power and Energy systems,Power System Analysis,Voltage Stability,control theory",277
4729,2914,Verified email at iae.nl,27,23,56,38,2020,1969,Marcel A.M. Hendrix,"Associate professor of Power Electronics, Eindhoven University of Technology power electronics None",power electronics,157
4750,1771,Verified email at unimore.it,29,21,81,47,2019,1990,Paolo PAVAN,"Professor of Electronics,  Università di Modena e Reggio Emilia None",,293
4732,2571,Verified email at uah.es,32,26,85,63,2019,1999,Miguel Gonzalez-Herraez,"Professor of Electronics,  Universidad de Alcala None","Photonics,Fiber optics",383
4767,2015,Verified email at etu.edu.tr,37,22,84,47,2019,1998,Arif Sanli Ergun,"Professor of Electrical and Electronics Engineering,  TOBB University of Economics and Technology None","Acoustics,Ultrasound,MEMS",148
4764,2662,Verified email at ing.uniroma2.it,39,28,81,65,2019,1984,Eugenio Martinelli,"Professor, Dept. of Electronic Engineering,  University of Rome Tor Vergata , Italy","Sensors,Electronic interfaces,Pattern Recognition,Lab on chip",285
4768,3527,Verified email at uestc.edu.cn,35,33,65,61,2019,2008,Wei Liao (廖伟),Verified email at uestc.edu.cn University of Electronic Science and Technology of China None,"Neuroimaging,Brain network,Granger causality",78
4773,2986,Verified email at zju.edu.cn - ,33,26,94,69,2019,1997,Honggang Zhang,"Professor, College of Information Science & Electronic Engineering,  Zhejiang University None","Cognitive Radio Networks,Green Communications,Artificial Intelligence,Machine Learning,Ultra-Wideband (UWB) Communications",320
4775,1724,Verified email at ecs.soton.ac.uk - ,35,20,78,38,2019,1985,Kirk Martinez,"Electronics and Computer Science,  University of Southampton None",sensor networks imaging Internet-of-Things,260
4781,1544,Verified email at ust.hk - ,37,19,72,40,2019,1986,Li Qiu     丘立,"Professor, Dept of Electronic and Computer Eng, Hong Kong Univ of Science and Technology Homepage None",Automatic Control,244
4803,3350,Verified email at ipc.shizuoka.ac.jp - ,32,29,163,104,2020,1962,Prof.Yasuhiro Hayakawa,"Research Institute of Electronics,  Shizuoka University None","Materials Science,Crystal Growth,Microgravity,Nanomaterials,Energy applications",703
4816,4373,Verified email at jcu.edu.au - ,32,29,89,74,2019,1995,Wei Xiang,"Professor of Electronic Systems and IoT Engineering,  James Cook University None","Internet of Things,Wireless Communications,Machine Learning",516
4832,2558,Verified email at eee.hku.hk,36,26,123,80,2019,1976,Kenneth Kin-Yip Wong,"Professor of Electrical and Electronic Engineering, The  University of Hong Kong None","Fiber Nonlinearities,Photonics,Biophotonics,Optical Fiber Communications,Microwave Photonics",727
4853,2340,No verified email - ,34,25,95,58,2020,1982,RAKESH RANJAN,"Student of ELECTRONICS AND COMMUNICATION ENGINEERING, BIRLA INSTITUTE OF TECHNOLOGY MESRA RANCHI Homepage None","VLSI DESIGNING,SIGNAL PROCESSING",592
4859,4150,Verified email at glasgow.ac.uk - ,32,30,71,64,2020,2007,Ravinder Dahiya,"Professor of Electronics and Nanoengineering,  University of Glasgow None","Soft Electronic Skin,Flexible Electronics,Haptics Robotics,Sensors,Wearable Systems",252
4864,3704,Verified email at scut.edu.cn - ,37,32,104,84,2019,1985,Lianwen Jin,"Professor of Electronic and Information Engineering,  South China University of Technology None","Handwritten Character Recognition,Computer Vision,OCR,Deep Learning,Document Analysis and Recognition",377
4867,3639,Verified email at nuim.ie - ,35,30,139,113,2020,1983,John Ringwood,"Professor of Electronic Engineering,  NUI Maynooth None","Control systems,ocean energy,control applications,wave energy,biomedical engineering",391
4872,3057,Verified email at pknu.ac.kr - ,36,28,101,68,2019,1988,Wan-Young Chung,"Dept. of Electronic Engineering,  Pukyong National University , Korea",Artificial Intelligence in Sensor Signal Processing,377
4872,1825,Verified email at ctlab.ufsm.br - ,34,22,90,47,2019,1984,José Renes Pinheiro,"Research Group in Power Electronics and Control,  Federal University of Santa Maria None","Power Electronics,Control,and Applications",324
4872,3493,Verified email at emu.edu.tr - ,32,27,68,62,2019,1991,Hasan Demirel,"Professor of Electrical and Electronic Engineering,  Eastern Mediterranean University None","Image processing,resolution enhancement,face recognition,facial expression recognition,Biomedical Image Analysis",214
4877,3193,Verified email at bwl.lmu.de - ,35,26,70,51,2019,1998,Martin Spann,"Professor of Electronic Commerce & Digital Markets,  LMU Munich None","Marketing,Information Systems,Pricing,Innovation,Forecasting",140
