citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
19896,8983,Verified email at uni-ulm.de - ,70,44,324,218,2019,1991,Manfred Reichert,"Professor of Computer Science,  Ulm University , Germany","Business Process Management,Service Oriented Computing,E-Health,Information Systems,Business Process Modeling",681
19943,12260,Verified email at ics.uci.edu - ,45,39,80,71,2019,1999,Charless Fowlkes,"Department of Computer Science,  University of California, Irvine None","computer vision,biological image analysis",165
2472,1128,Verified email at ebi.ac.uk,18,16,26,22,2019,1969,David Osumi-Sutherland,Verified email at ebi.ac.uk European Bioinformatics Institute None,"Artificial Intelligence,Ontologies,Semantic web,Drosophila,Neuroscience",113
2474,1594,Verified email at caltech.edu - ,25,18,36,26,2019,2003,Fan Gao,"Bioinformatics Director,  Caltech ; Bioinformatics Supervisor, PILM of MIT","Genomics,Epigenomics,Transcriptomics,NGS/Bioinformatics,protein structure-function",54
2502,2048,Verified email at ebi.ac.uk,12,11,13,12,2019,2003,Helder Pedro,Verified email at ebi.ac.uk European Bioinformatics Institute None,Bioinformatics,20
2506,1624,Verified email at hum-gen.au.dk,27,24,34,32,2019,1997,Francesco Lescai,"Associate Professor in Genomics and Bioinformatics,  Aarhus University None","Genomics,Genetics,Bioinformatics,Psychiatry,Neuroscience",94
2507,2145,Verified email at fleming.gr - ,22,20,37,34,2019,2008,Georgios A. Pavlopoulos,"Head of Bioinformatics (Associate Professor rank), BSRC ""Alexander Fleming"" Homepage None","Bioinformatics,Genomics,Biological Networks,Text-Mining,Data Integration",68
2508,1780,Verified email at pharmazie.uni-freiburg.de,22,19,36,28,2019,2006,stefan guenther,"Professor for Pharmaceutical Bioinformatics,  Freiburg University None",Bioinformatics,102
2517,2099,No verified email,20,20,22,22,2019,2004,Roberto Mosca,Previously to Structural Bioinformatics and Network Biology Group - IRB Barcelona Structural Bioinformatics None,"Structural Bioinformatics,Protein-Protein Interactions,Software Design,Programming,Statistical data analysis",37
2528,1103,Verified email at uga.edu,19,17,23,20,2019,1991,W. Walter Lorenz,"Research Scientist, Institute of Bioinformatics,  University of Georgia None","Genomics,Transcriptomics,de novo Assembly,Bioinformatics",49
2530,2280,Verified email at bsd.uchicago.edu - ,24,22,41,38,2019,2004,Jorge Andrade,Director of Bioinformatics  University of Chicago None,"Bioinformatics,Genomics,Genetics,HPC and cloud computing",110
19988,9932,Verified email at cs.pitt.edu - ,54,39,108,79,2017,1986,Janyce Wiebe,"Professor Computer Science and Intelligent Systems,  University of Pittsburgh None","Natural Language Processing,Subjectivity and Sentiment Analysis,Discourse,Pragmatics,and Lexical Semantics",200
2505,1575,Verified email at um.edu.my - ,13,11,21,13,2018,1925,"Sarinder KKS, Sarinder K. Dhillon, Dhillon SK, Sarinder Kaur Kashmir Singh (ORCID: 0000-0003-1922","Bioinformatics,  University Malaya None","Semantics Web Technology,Biodiversity Informatics,Information Systems",2456
20011,5819,Verified email at manchester.ac.uk - ,64,33,201,108,2019,1988,Robert Stevens,"Professor of Computer Science, School of Computer Science,  university of manchester None","Bioinformatics,bio-ontologies,accessibility,visual disability",496
20059,5506,Verified email at Dartmouth.edu - ,71,38,175,94,2019,1968,David Kotz,"Professor of Computer Science,  Dartmouth College None","mobile health,pervasive computing,computer security,privacy",376
20083,8700,Verified email at ucla.edu - ,70,45,196,150,2019,1992,Stefano Soatto,"Professor of Computer Science,  UCLA None","Computer Vision,Machine Learning,Video Analysis,Augmented Reality,Robotics",418
20029,10761,Verified email at ist.osaka-u.ac.jp - ,40,25,131,79,2019,1915,Katsuro Inoue,"Professor of Computer Science,  Osaka University None",Software Engineering,1938
20121,7499,Verified email at cs.cmu.edu - ,72,49,175,140,2019,1985,Jessica Hodgins,"Professor of Computer Science and Robotics,  Carnegie Mellon University None","Computer Graphics,Animation,Humanoid Robotics",313
20167,9723,Verified email at cs.princeton.edu - ,60,42,109,88,2019,1748,Sanjeev Arora,"Professor of Computer Science,  Princeton University None","theoretical machine learning,theoretical computer science",217
20167,10131,Verified email at gatech.edu - ,72,51,190,144,2019,1988,James M. Rehg,"Professor of Computer Science,  Georgia Institute of Technology None","computer vision,robotics,machine learning,human-computer interaction,parallel and distributed computing",344
20212,7347,Verified email at uci.edu - ,36,30,44,40,2014,1996,David Newman,"Research Faculty, Computer Science,  University of California Irvine None","Machine Learning,Topic Modeling,Text Mining,NLP,Computational Linguistics",68
20232,7102,Verified email at cis.upenn.edu - ,67,44,149,117,2020,1971,Michael Kearns,"Professor of Computer Science,  University of Pennsylvania None","Machine Learning,Algorithmic Game Theory,Network Science,Computational Social Science,Algorithmic Trading and Computational",278
2541,1689,Verified email at igh.cnrs.fr - ,22,18,51,41,2019,1998,S Kossida,Professor of Bioinformatics Homepage None,immunoinformatics,192
2542,1808,Verified email at fgcz.ethz.ch - ,26,22,40,36,2019,2005,Lennart Opitz,"Bioinformatics Expert,  ETH /University Zurich","Omics-Technologies,Gene Regulation,Precision Medicine,Data Integration,Immunology",98
2544,1051,Verified email at itk.ppke.hu - ,20,13,31,19,2019,2000,Zoltán Gáspári,"Associate professor of Bioinformatics,  Pázmány Péter Catholic University None","Protein evolution,structural bioinformatics",54
2581,2048,Verified email at microbial-ecology.net,25,20,37,32,2019,1999,Craig Herbold,"Senior Scientist - Bioinformatic Applications, DMES,  University of Vienna None","evolution,bioinformatics microbial ecology",70
2587,1377,Verified email at upo.es - ,26,17,42,27,2019,1997,Ana Maria Rojas Mendoza,"Group Leader, Bioinformatics and Computational Biology, CABD-CSIC Homepage None","Bioinformatics,evolution,computational Biology,structure prediction",97
2588,2355,Verified email at jhmi.edu - ,26,25,48,44,2019,2006,Elana J Fertig,"Associate Professor of Oncology Biostatistics and Bioinformatics, Sidney Kimmel Comprehensive Cancer Homepage None","Computational biology,Bioinformatics,Data assimilation",147
2590,1498,Verified email at uhasselt.be,25,20,58,41,2019,1999,Ziv SHKEDY,Professor for bioinformatics/biostatostics bioinformatics None,"bioinformatics,biostatistics,epidemiology of infectious diseases",279
2600,2114,Verified email at virginia.edu - ,24,23,37,31,2019,1984,Stephen D. Turner,"Bioinformatics Core Director, Assistant Professor of Public Health Sciences,  University of Virginia None","Bioinformatics,genomics,statistical genetics,genetic epidemiology,forensics",130
2605,1088,Verified email at boseinst.ernet.in,27,17,58,34,2019,1971,Tapash Chandra Ghosh,"Professor of Bioinformatics, Bose Institute, Kolkata None",Molecular Evolution,241
2663,2136,No verified email,17,16,19,18,2019,2002,Weijun Luo,"Department of Bioinformatics, College of Computing and Informatics, UNC Charlotte Bioinformatics None","Bioinformatics,machine learning,data science,genomics",36
20304,7774,Verified email at iisc.ac.in,29,18,68,34,2019,1967,Narasimha Murty M/ M. N. Murty/M. N. Narasimha Murthy,"professor, computer science and automation, indian institute of science pattern recognition None","pattern recognition,data mining,machine learning,information retrieval,topic models",312
20245,5816,Verified email at cs.ucsb.edu - ,71,41,222,132,2019,1980,Subhash Suri,"Professor of Computer Science,  University of California, Santa Barbara None","Algorithms,Networking,Artificial Intelligence,Databases,Game Theory",421
20333,8791,Verified email at cs.bham.ac.uk - ,60,41,108,90,2018,1995,Joshua Knowles,"School of Computer Science,  University of Birmingham None","Evolution,Multiobjective Optimization,Decision Theory,Game Theory,Machine Learning",208
20319,13426,Verified email at jhu.edu - ,70,57,188,152,2019,1997,Rene Vidal,"Data Science, Imaging Science, Biomedical Engineering, Computer Science, Electrical, Mechanical Homepage None","Machine Learning,Computer Vision,Medical Image Computing,Robotics,Control Theory",375
20345,9856,Verified email at caltech.edu - ,58,43,93,76,2019,1985,Erik Winfree,"Professor of Computer Science, Computation & Neural Systems, and Bioengineering Homepage None","molecular programming,DNA computing,DNA nanotechnology,self-assembly,synthetic biology",125
20340,4971,Verified email at bu.edu - ,63,31,155,70,2019,1986,Azer Bestavros,"Professor of Computer Science,  Boston University None","Cloud Computing,Distributed Systems,Content Distribution Networks,Real-Time Systems,Security and Privacy",393
20396,5947,Verified email at cpsc.ucalgary.ca - ,66,38,146,91,2019,1977,Przemyslaw Prusinkiewicz,"Professor of Computer Science,  University of Calgary None","Computer Graphics,Biological Modelling,Morphogenesis,Plant Development",295
20352,4066,Verified email at umich.edu - ,63,29,175,69,2019,1970,Benjamin Kuipers,"Professor of Computer Science & Engineering,  University of Michigan None","Artificial Intelligence,Robotics,Autonomous Learning",406
20495,7857,Verified email at essex.ac.uk - ,61,32,235,109,2019,1989,Riccardo Poli,"Professor of Computer Science, CSEE,  University of Essex None","Biomedical Engineering,Brain-Computer Interfaces,Genetic Programming,Swarm Intelligence,Artificial Intelligence",587
20509,8048,Verified email at ucd.ie - ,72,42,285,163,2019,1946,Barry Smyth,"Digital Chair of Computer Science, Insight Centre for Data Analytics,  University College Dublin None","Personalization,User Modeling,Case-based Reasoning,Recommender Systems",597
2671,1917,Verified email at fudan.edu.cn - ,24,24,36,32,2019,2004,Yun Zheng,"Professor of bioinformatics, Kunming University of Science and Technology Homepage None","bioinformatics,computational biology,microRNA-guided gene regulation,genomics,transcriptomics",88
2677,1895,Verified email at crea.gov.it - ,19,18,27,24,2019,2003,Alessandro Tondelli,"CREA - Research Centre for Genomics and Bioinformatics, Fiorenzuola d'Arda, Italy Homepage None","plant genetics,quantitative genetics,molecular genetics,barley",68
2683,2201,Verified email at mdanderson.org,19,16,29,27,2016,2004,Bo Peng,"Department of Bioinformatics and Computational Biology, The University of Texas MD Anderson Cancer Bioinformatics None","Bioinformatics,Genetic Epidemiology",47
2687,2202,Verified email at ucsf.edu,22,20,25,23,2019,1994,Scot Federman,Bioinformatics Programmer None None,,50
2704,2543,Verified email at regionh.dk,9,9,8,8,2017,2010,Mette Joergensen,Bioinformatic scientist at Persimune Microbiome analysis None,"Microbiome analysis,infectional diseases,Gene regulation,Histone modifications,bioinformatics",14
2707,1919,Verified email at ucdavis.edu - ,29,26,49,45,2019,1996,Matt Settles,"Director, Genome Center Bioinformatics Core,  UC Davis None","Bioinformatics,Genomics,Evolutionary Computation",119
2719,2158,Verified email at email.chop.edu - ,22,18,29,25,2019,1999,Deanne M. Taylor PhD,"Asst. Res. Professor, Pediatrics, U. Penn, Director of Bioinformatics, CHOP Homepage None","Bioinformatics,Biophysics,Computational Biology,Physics,Systems Biology",116
2732,2268,Verified email at bioinformaticscro.com - ,16,16,18,16,2019,2006,T. Grant Belgard,bit bio & The Bioinformatics CRO Homepage None,"genomics,bioinformatics,neuroscience",41
2733,1744,Verified email at prognosysbio.com,20,18,25,22,2014,2002,Wayne Delport,"Bioinformatics Scientist, Prognosys Biosciences Bioinformatics None","Bioinformatics,Next Generation Sequencing,Phylogenetic modelling",47
2743,2461,Verified email at fredhutch.org - ,16,16,21,21,2019,2005,Paul T. Edlefsen,"Assistant Member, Biostatistics, Bioinformatics and Epidemiology Program, Vaccine and Infectious Homepage None","Bioinformatics,statistics,computer science,hiv,clinical trials",64
20563,9930,Verified email at ifi.lmu.de - ,63,50,301,203,2019,1984,Albrecht Schmidt,"Professor of Computer Science,  LMU Munich None","Human Computer Interaction,Mobile HCI,Ubiquitous Computing,Interaction Design,Wearable Computing",760
20570,9425,Verified email at mit.edu - ,68,47,307,205,2019,1986,Erik Demaine,"Professor of Electrical Engineering and Computer Science,  Massachusetts Institute of Technology None","algorithms,computational geometry,data structures,graph algorithms,recreational algorithms",859
20606,5617,Verified email at cc.gatech.edu - ,74,36,212,99,2019,1978,Mostafa Ammar,"Regents' Professor and Interim Chair, School of Computer Science,  Georgia Tech None","Networking,Networked Services,Wireless and Mobile Networks,Multicast,Multimedia Communication",351
20634,5678,Verified email at tau.ac.il - ,52,31,110,70,2019,1967,Amos Fiat,"Professor of Computer Science,  Tel Aviv University None","Computational Game Theory,Data Structures,Online Algorithms",206
20732,7686,Verified email at princeton.edu - ,54,43,82,75,2019,1995,Szymon Rusinkiewicz,", Department of Computer Science Princeton University None","Computer Graphics,Computational Fabrication,Computer Vision,Robotics",121
20573,13404,Verified email at cs.umanitoba.ca - ,57,46,543,371,2019,1940,Ashish Singh,"Graduate Student, Department of Computer Science,  University of Manitoba None",Social Human-Robot Interaction,3099
20755,9457,Verified email at ieee.oeg - ,70,44,304,158,2013,1995,Yang Xiao,"Professor, Department of Computer Science, The University of Alabama, Tuscaloosa, AL 35487-0290 USA Homepage None","Security,Telemedicine,Sensor networks,and Wireless networks,Alabama",618
20745,13402,Verified email at aot.edu.in - ,63,49,452,312,2020,1926,Subhankar Roy,"Asst. Professor of Computer Science & Engg., Academy of Technology Homepage None","Compression,Hiding Technology",2532
20883,5030,Verified email at cs.toronto.edu,49,29,105,59,2020,1965,Stephen Cook,"Department of Computer Science,  University of Toronto None","Computational Complexity,Proof Complexity",282
2746,1206,Verified email at unil.ch - ,16,14,18,16,2019,2002,Roman Arguello,", Swiss Inst. of Bioinformatics University of Lausanne None","evolutionary biology,sensory neurobiology,evolutionary genomics,population genetics",26
