citation,citation_2014,email,hindex,hindex_2014,iindex,iindex_2014,maxyear,minyear,name,position,tags,totaltitle
45,40,Verified email at zsis.hr,4,4,2,2,2016,2012,Miroslav Štampar,"Information Systems Security Bureau, Zagreb, Croatia Computer Science None","Computer Science,Information Security",6
46,43,Verified email at dscofield.com,3,3,1,1,2019,2012,Daniel Scofield,Assured Information Security Computer Science None,Computer Science,7
47,47,Verified email at cispa.saarland - ,3,3,2,2,2019,2017,Duc Cuong Nguyen,CISPA Helmholtz Center for Information Security Homepage None,"Mobile Security,developer-centric security",3
48,48,Verified email at mail.concordia.ca - ,1,1,1,1,2013,2013,Vijay Satti,"Graduate Student in Information Systems Security,  Concordia University None",Information Security,1
3,3,Verified email at utica.edu - ,1,1,0,0,2015,2015,Richard B Yetter,"Cybersecurity Alumni,  Utica College None","Cybersecurity,Tor,Anonymity,Privacy,National Security",1
3,3,Verified email at pace.edu - ,1,1,0,0,2014,2014,Paola M. Garcia Cardenas,"M.S candidate in Cybersecurity, NYU Tandon School of Engineering and M.S in Computer Science, Pace Homepage None","Multi-Biometrics Systems,High Performance Computing,Human-Computer Interaction,Cybersecurity",3
4,4,Verified email at ornl.gov,1,1,0,0,2018,2018,Samuel Hollifield,"Cybersecurity Researcher,  Oak Ridge National Laboratory None","Embedded Cybersecurity,Automotive Cybersecurity",1
4,4,Verified email at mail.sacredheart.edu,1,1,0,0,2020,2018,Fekadu Yihunie,Cybersecurity Analyst/Instructor Cybersecurity None,"Cybersecurity,Machine learning,Automation",4
4,4,No verified email,1,1,0,0,2014,2014,Gouri Pawar,Student of Cyber Security Cyber Security None,Cyber Security,1
4,4,Verified email at csu.edu.au - ,1,1,0,0,2019,2017,Dr. Erdal OZKAYA,"Doctor of Information Technology, Cyber security Homepage None",Cybersecurity,15
4,4,Verified email at imamreza.ac.ir,1,1,0,0,2018,2018,Mahdi Ghafoorian,Prospective PhD candidate in cyber security Information security None,"Information security,Blockchain,Cryptography,Cloud security,Trust management systems",1
5,5,Verified email at cybersecurity.ox.ac.uk,1,1,0,0,2019,2019,Dennis Jackson,Verified email at cybersecurity.ox.ac.uk University of Oxford None,"Cryptography,Formal Verification",2
5,5,Verified email at icsf.or.id - ,2,2,0,0,2018,2011,Satriyo Wibowo,Indonesia Cyber Security Forum Homepage None,"Cybersecurity,Cyber Jurisdiction,IoT,Blockchain",8
5,5,Verified email at edu.salford.ac.uk,2,2,0,0,2019,2019,Henry Mwiki,Cyber security Professional Cyber security None,Cyber security,6
49,36,Verified email at jjay.cuny.edu,4,3,2,2,2019,2011,Muath obaidat,-John Jay College of Criminal Justice. CS and Information Security City University of New York None,"Computer and Mobile Networks,Wireless and Mobile Security,Network Security and Forensics,IoT security and Privacy",11
49,31,Verified email at amazon.com,4,4,2,0,2016,2006,Kalpana Gondi,Security Engineer at Amazon Web Services Computer Security None,"Computer Security,Privacy,Static Analysis,Data Confidentiality,Verification",23
49,28,Verified email at iisec.ac.jp - ,3,3,2,2,2013,2009,Yosuke CHUBACHI,"Institute of Information Security, Active Defense Institute, Ltd. Homepage None","Information Security,Operating System,Virtualization",9
50,44,Verified email at issa.org,4,4,2,2,2018,2013,Abhinav Singh,Information Systems Security Association cybersecurity None,"cybersecurity,malware research,network security",8
50,48,Verified email at kau.edu.sa,2,2,2,2,2019,2013,Dr. Fahad Alsolami,"PhD in Information Security from UCCS, Associate Professor at  King Abdulaziz University None","Cloud computing/storage Security,Biometric  Security and Information Security",14
52,16,Verified email at cispa.saarland - ,2,2,2,1,2008,2007,Gordon Meiser,Ph.D. Student @ CISPA Helmholtz Center for Information Security Homepage None,web application security,4
52,52,Verified email at ksu.edu.sa,3,3,3,3,2019,2013,Hassan Abutair,"PhD (Information Security),   King Saud University None",Information Security | Phishing Detection | Authentication  | Security Awareness,8
53,53,Verified email at student.alazhar.edu.ps,4,4,2,2,2019,2015,Mohammed Naji Abu Al-qumboz,"M.A. of Information Security, Al-Azhar University Information Security None","Information Security,Cloud Computing,Authentication",6
5,5,Verified email at kubg.edu.ua - ,1,1,0,0,2019,2018,"Кібербезпека: освіта, наука, техніка,Cybersecurity: Education, Science, Technique",Verified email at kubg.edu.ua -  Borys Grinchenko Kyiv University None,"інформаційна безпека,захист інформації",53
6,6,No verified email,1,1,0,0,2016,2016,Furkan Yücebaş,Cyber Security Msc. None None,,1
6,6,Verified email at cybersecurity.my,2,2,0,0,2016,2001,Suhairi Mohd Jawi,"Senior Analyst, Cybersecurity Malaysia Computer Security None",Computer Security,5
6,1,Verified email at marymount.edu - ,1,1,0,0,2019,2006,Jonathan K Adams,"Doctoral Student at  Marymount University  (D.Sc., Cybersecurity)","Ethics in Computing,Human Factors,Access Control Models,Digital Rights Management and Trust Models",3
7,6,Verified email at biust.ac.bw,1,1,0,0,2018,2012,Banyatsang Mphago,Researcher of Cyber Security Honeypots None,"Honeypots,Application security,Mobile banking security,Web security,Network security",4
7,7,Verified email at uws.ac.uk,2,2,0,0,2019,2018,Sarwar Sayeed,Cyber Security Researcher Control-Flow Integrity None,"Control-Flow Integrity,Blockchain Security,Cryptography",5
7,7,Verified email at siswa.ukm.edu.my,2,2,0,0,2019,2018,Md Akizur Rahman,"Research Center for Cyber Security, Faculty of Information Science and Technology , University Artificial Intelligence None","Artificial Intelligence,Machine Learning,Classification,Cancer",4
7,7,Verified email at ceit.es - ,2,2,0,0,2019,2018,Santiago Figueroa Lorenzo,Cybersecurity Researcher at Ceit-IK4; Lecturer at  University of Navarra None,"Blockchain for IIoT,IIoT Cybersecurity,Threat Detection",5
7,3,Verified email at lawfirm.ms - ,2,1,0,0,2014,2007,Khizar A. Sheikh,"Member & Chair, Privacy & Cybersecurity, Mandelbaum Salsburg, PC Homepage None","Privacy,Cybersecurity,Data,Digital Marketing,Intellectual Property",3
53,52,Verified email at cispa.saarland - ,5,5,2,2,2019,2015,Marco Vassena,CISPA − Helmholtz Center for Information Security Homepage None,"Information-flow Security,Functional Programming,Language-based Security",12
54,54,Verified email at rhul.ac.uk,3,3,2,2,2018,2014,Darren Hurley-Smith,"Lecturer in Information Security,  Royal Holloway None","Random number generation,cyber-physical security,blockchain,MANET,Security",18
57,57,Verified email at seemoo.tu-darmstadt.de,4,4,2,2,2019,2013,Max Jakob Maaß,"Secure Mobile Networking Lab,  TU Darmstadt None","Privacy,Security,Transparency",12
58,57,Verified email at iiita.ac.in,4,4,0,0,2019,2015,NEERAJ SONANIYA,"Information Security Student,  Indian Institute of Information Technology, Allahabad None",Web Security,39
58,58,No verified email,1,1,1,1,2014,2014,ravi ranjan,"M.Tech Research scholar of Information security, Birla Institute of Technology, Mesra Data Mining None","Data Mining,Information Security,Compiler Design,Machine Learning",1
59,59,Verified email at plymouth.ac.uk,4,4,2,2,2017,2014,Saad Alqahtany,"MOI- Saudi Arabia, Centre for Security, Communications and Network Research Plymouth University Cloud Forensics None","Cloud Forensics,Digital Forensics",8
60,59,Verified email at cispa.saarland,2,2,1,1,2019,2015,Jonas Bushart,Helmholtz Center for Information Security (CISPA) System Security None,"System Security,Reversing,Network Security,DNS",5
7,7,Verified email at cybersecurity.my,2,2,0,0,2018,2010,Abdul Alif Zakaria,"Analyst, CyberSecurity Malaysia Steganography None","Steganography,Cryptography,Blockchain",19
8,8,Verified email at nyu.edu,1,1,0,0,2017,2017,Homer Gamil,"Center for Cyber Security, New York University Abu Dhabi None None",,1
8,8,Verified email at csn.khai.edu,2,2,0,0,2018,2014,Artem Tetskyi,"Assistant Lecturer of Dept. of Computer Systems, Networks and Cybersecurity, National Aerospace University “Kharkiv Aviation Institute” cybersecurity of Web applications None",cybersecurity of Web applications,12
8,8,Verified email at diu.edu.bd - ,2,2,0,0,2019,2016,Saikat Biswas,"Researcher at Cyber Security Centre, DIU Homepage None","Cyber Security,Vulnerability,Machine Learning,Big Data,Network Security",6
8,8,Verified email at mail.rit.edu - ,2,2,0,0,2019,2016,Mohammad Saidur Rahman,"Graduate Research Assistant, Center for Cybersecurity at  Rochester Institute of Technology None","Security & Privacy,Traffic Analysis,Anonymous Communications,Deep Learning,Adversarial Machine Learning",15
8,8,Verified email at umuc.edu - ,1,1,0,0,2018,1984,"Dr. Mansur Hasib, CISSP, PMP, CPHIMS","Program Chair, Cybersecurity Technology, The Graduate School,  UMUC None","Cybersecurity Leadership,Health Information Technology",5
9,9,Verified email at ornl.gov,2,2,0,0,2019,2017,Miki E. Verma,"Cyber Security Researcher,  Oak Ridge National Laboratory None",,5
9,9,Verified email at bt.com,1,1,0,0,2018,2018,Mihir Singh,"Cyber Security Expert, British Telecom Cyber Security None","Cyber Security,Big Data,Machine Learning",1
9,9,Verified email at evina.fr,2,2,0,0,2019,2017,Abdelaziz Khaled,Cybersecurity engineer at Evina Cybersecurity None,"Cybersecurity,Formal Methods,Web Semantic,Machine Learning",2
9,9,Verified email at northumbria.ac.uk - ,1,1,0,0,2018,2017,Umair B. Chaudhry,Wireless Communication & Cyber Security Homepage None,"5G,Internet of things,Wireless Sensor Networks,VANETs & MANETs,Data Center Networks",2
61,56,Verified email at live.nmmu.ac.za,4,4,3,2,2016,2011,Jacques Coertze,"Student of Information Security,  Nelson Mandela Metropolitan University None",Information Security Governance,9
63,59,Verified email at ruhr-uni-bochum.de - ,3,3,1,1,2019,2012,Dennis Felsch,"Chair for Network and Data Security,  Ruhr University Bochum None",,8
66,52,Verified email at usim.edu.my - ,4,4,1,0,2018,2006,Sakinah Ali Pitchay,"Associate Professor of Information Security Assurance,  Universiti Sains Islam Malaysia None","Image Enhancement,Image restoration,Machine Learning,Software Engineering,Information Security",45
68,68,Verified email at ins.jku.at,5,5,1,1,2019,2013,Michael Hölzl,"Institute of Networks and Security,  Johannes Kepler University Linz None","Computer Security,Mobile security,smart cards,applied cryptography,electronic identities",20
70,69,Verified email at qut.edu.au - ,3,3,2,2,2019,2013,Mir ALi Rezazadeh Baee,Information Security Discipline |  Queensland University of Technology None,"Applied Cryptography,Network Security,Privacy,Complexity,Performance Evaluation",8
71,34,Verified email at kryptus.com,5,3,2,1,2017,2005,Roberto Gallo,University of Campinas AND Kryptus Information Security Solutions cyber-security None,"cyber-security,cryptography,cyber-defense",15
75,45,Verified email at mtapd.org,4,4,2,2,2019,2004,Stanley Mierzwa,"Information Technology, ICIT; Vennue; IT Security ICT4D None","ICT4D,Cybersecurity,ACASI,Software Developing World",15
9,9,Verified email at iau.edu.sa - ,1,1,0,0,2019,2016,Norah Almubairik,"Lecturer of Cybersecurity and Digital Forensics, Imam Abdulrahman Bin Faisal University Homepage None","Cybersecurity,Digital Forensics,Penetration Testing,Artificial Intelligence,and Algorithms",8
9,6,Verified email at nozominetworks.com,1,1,0,0,2011,2011,Gabriele Webber,OT Cyber security security None,"security,smart grid,telecommunications",1
10,10,Verified email at utfpr.edu.br,2,2,0,0,2018,2014,Wagner Aparecido Monteverde,Cybersecurity Research on Early Sec Inc CyberSecurity None,"CyberSecurity,Artificial Intelligence,Big Data and Big Knowledge,Distributed System,Early Warning System",4
10,9,Verified email at policeuniversity.ac.in,2,2,0,0,2018,2011,Gaurav Bhatia,"Master's in Cyber Security, Sardar Patel University of Police, Security & Criminal Justice, Jodhpur Cyber Security None","Cyber Security,Web Application Security,Docker",5
11,1,No verified email - ,2,1,0,0,2013,2011,Vladyslav Chevardin,"Associate professor of Security information and cyber security department, Military institute of Homepage None","Elliptic curve theory,Cryptography,Penetration testing methodology and tools",7
11,11,Verified email at student.bth.se,2,2,0,0,2017,2017,MiLad helalat,Master of Cyber Security Network security None,"Network security,Cyber security,ethical hacking",2
11,11,Verified email at cyberlawconsulting.com - ,2,2,0,0,2019,2012,"Adv. Prashant Mali, Cyber Law & Cyber Security Expert",President - Cyber Law Consulting (Advocates & Attorneys) Homepage None,"Cyber Law & Security,Cyber war & warfare,Privacy law,Cyber Crimes,Cyber Frauds & Online Banking Frauds",13
11,11,Verified email at tubitak.gov.tr,1,1,1,1,2013,2013,Hüseyin Tirli,"Senior Researcher, TÜBİTAK BİLGEM Cyber Security Institute Web Application Security None","Web Application Security,Intrusion Detection,Malware Analysis",2
12,12,Verified email at sheridancollege.ca,1,1,1,1,2019,2017,Benjamin Yankson,"Professor of Cybersecurity, Sheridan College security auditing None","security auditing,risk management,systems forensics,privacy",9
12,12,Verified email at northumbria.ac.uk,2,2,0,0,2018,2007,Hamish Haughey,"Postgraduate Cyber Security,  Northumbria University None","cyber security,cryptography,anonymity,ethical hacking,network security",3
78,78,No verified email,4,4,3,3,2016,2013,Mehari Msgna,"Royal Holloway, University of London, Information Network Security Agency Information security None","Information security,embedded systems,cryptography and biometrics",8
80,78,Verified email at uob.edu.ly - ,2,2,1,1,2019,2013,salima omar qdara,Dr of network security Homepage None,"network security,information security,computer science",8
82,80,Verified email at seemoo.tu-darmstadt.de,4,4,4,4,2019,2007,Flor Álvarez,"Secure Mobile Networking Lab,  Technische Universität Darmstadt None","Mobile ad-hoc networks,Delay tolerant networks,Emergency response,Decentralised Authentication",12
85,85,Verified email at cispa.saarland - ,5,5,4,4,2019,2015,Benjamin Kiesl,CISPA Helmholtz Center for Information Security Homepage None,"automated reasoning,analysis of security protocols",20
85,84,Verified email at huawei.com,3,3,1,1,2018,2013,Parth Bhatt,Information Security Researcher at Huawei R&D Information Security None,Information Security,6
